file_id,score_unmask,score_silence
spoof_00000_Llasa-1B-Multilingual.wav,0.9998351335525513,0.8772688508033752
spoof_00001_Gemini-3.1-Flash-TTS.wav,0.9984622001647949,0.9934253692626953
spoof_00002_Kyutai-TTS.wav,0.9998553991317749,0.8331372141838074
spoof_00004_Kyutai-TTS.wav,0.9994792342185974,0.9965333938598633
spoof_00005_Index-TTS-1.5.wav,0.9969854950904846,0.8675262331962585
spoof_00007_Llasa-1B.wav,0.9443789124488831,0.980949342250824
spoof_00009_ElevenLabs-v3.wav,0.9998612403869629,0.8715395927429199
spoof_00012_LongCat-AudioDiT.wav,0.7153759598731995,0.9972631931304932
spoof_00014_LuxTTS.wav,0.9661279916763306,0.8474177718162537
spoof_00015_Index-TTS-1.5.wav,0.5604990124702454,0.9033000469207764
spoof_00016_Llasa-1B.wav,0.990864098072052,0.9995174407958984
spoof_00017_Llasa-1B-Multilingual.wav,0.9953397512435913,0.9961987137794495
spoof_00020_Gemini-3.1-Flash-TTS.wav,0.9998894929885864,0.8761178851127625
spoof_00021_ElevenLabs-Turbo-v2.5.wav,0.9980238676071167,0.9943984150886536
spoof_00023_GLM-TTS.wav,0.968917965888977,0.8700591325759888
spoof_00025_Maya1_TTS.wav,0.9993615746498108,0.8831192255020142
spoof_00028_LongCat-AudioDiT.wav,0.9507363438606262,0.9628899693489075
spoof_00030_Mars5.wav,0.9893297553062439,0.9980923533439636
spoof_00032_Hume_TADA-3B-ML.wav,0.982489824295044,0.8656403422355652
spoof_00036_Kani-TTS-370M.wav,0.8615543842315674,0.8481717109680176
spoof_00037_Kyutai-TTS.wav,0.9971946477890015,0.9859243035316467
spoof_00040_GLM-TTS.wav,0.9856308102607727,0.9921808242797852
spoof_00041_LuxTTS.wav,0.9799686670303345,0.866183340549469
spoof_00042_ChatTTS.wav,0.9999028444290161,0.9974337220191956
spoof_00043_Edge-TTS.wav,0.9965324401855469,0.9997919201850891
spoof_00044_Hume_TADA-3B-ML.wav,0.9853120446205139,0.9177323579788208
