file_id,label,speaker,score,logit
wavs/spoof_00000_Llasa-1B-Multilingual.wav,spoof,Llasa-1B-Multilingual,0.9988260865211487,6.746209144592285
wavs/spoof_00001_Gemini-3.1-Flash-TTS.wav,spoof,Gemini-3.1-Flash-TTS,0.9960284233093262,5.524593353271484
wavs/spoof_00002_Kyutai-TTS.wav,spoof,Kyutai-TTS,0.999559223651886,7.726528644561768
wavs/spoof_00003_Fish-S2-Pro.wav,spoof,Fish-S2-Pro,0.8243560194969177,1.5461434125900269
wavs/spoof_00004_Kyutai-TTS.wav,spoof,Kyutai-TTS,0.9993647933006287,7.360820770263672
wavs/spoof_00005_Index-TTS-1.5.wav,spoof,Index-TTS-1.5,0.9847479462623596,4.167671203613281
wavs/spoof_00006_MOSS-TTS-8B.wav,spoof,MOSS-TTS-8B,0.5618995428085327,0.24887479841709137
wavs/spoof_00007_Llasa-1B.wav,spoof,Llasa-1B,0.9894556403160095,4.54155969619751
wavs/spoof_00008_KugelAudio.wav,spoof,KugelAudio,0.9983376264572144,6.3978271484375
wavs/spoof_00009_ElevenLabs-v3.wav,spoof,ElevenLabs-v3,0.9998611211776733,8.881649017333984
wavs/spoof_00010_Llasa-1B-Multilingual.wav,spoof,Llasa-1B-Multilingual,0.9999239444732666,9.484378814697266
wavs/spoof_00011_Index-TTS-2.0.wav,spoof,Index-TTS-2.0,0.9977205395698547,6.081548690795898
wavs/spoof_00012_LongCat-AudioDiT.wav,spoof,LongCat-AudioDiT,0.6458751559257507,0.6009567975997925
wavs/spoof_00013_MOSS-TTS-8B.wav,spoof,MOSS-TTS-8B,0.9979596138000488,6.1925859451293945
wavs/spoof_00014_LuxTTS.wav,spoof,LuxTTS,0.9258660078048706,2.524855375289917
wavs/spoof_00015_Index-TTS-1.5.wav,spoof,Index-TTS-1.5,0.7992421388626099,1.3815644979476929
wavs/spoof_00016_Llasa-1B.wav,spoof,Llasa-1B,0.9965171813964844,5.656420707702637
wavs/spoof_00017_Llasa-1B-Multilingual.wav,spoof,Llasa-1B-Multilingual,0.9207950830459595,2.4531991481781006
wavs/spoof_00018_FishTTS.wav,spoof,FishTTS,0.9999361038208008,9.658919334411621
wavs/spoof_00019_Llasa-8B.wav,spoof,Llasa-8B,0.9744594693183899,3.641617774963379
wavs/spoof_00020_Gemini-3.1-Flash-TTS.wav,spoof,Gemini-3.1-Flash-TTS,0.9999226331710815,9.46680736541748
wavs/spoof_00021_ElevenLabs-Turbo-v2.5.wav,spoof,ElevenLabs-Turbo-v2.5,0.9997562766075134,8.319405555725098
wavs/spoof_00022_LuxTTS.wav,spoof,LuxTTS,0.9513845443725586,2.9739785194396973
wavs/spoof_00023_GLM-TTS.wav,spoof,GLM-TTS,0.9905842542648315,4.6559062004089355
wavs/spoof_00024_ElevenLabs-Turbo-v2.5.wav,spoof,ElevenLabs-Turbo-v2.5,0.9967178702354431,5.715986251831055
wavs/spoof_00025_Maya1_TTS.wav,spoof,Maya1 TTS,0.9997668862342834,8.363554000854492
wavs/spoof_00026_Kitten-TTS-Nano-0.2.wav,spoof,Kitten-TTS-Nano-0.2,0.999991774559021,11.70456600189209
wavs/spoof_00027_DeepGram.wav,spoof,DeepGram,0.9999524354934692,9.952760696411133
wavs/spoof_00028_LongCat-AudioDiT.wav,spoof,LongCat-AudioDiT,0.8929139971733093,2.1208577156066895
wavs/spoof_00029_Higgs-Audio-V2.wav,spoof,Higgs-Audio-V2,0.9832484722137451,4.072369575500488
wavs/spoof_00030_Mars5.wav,spoof,Mars5,0.9909375905990601,4.694524765014648
wavs/spoof_00031_Index-TTS-2.0.wav,spoof,Index-TTS-2.0,0.9183724522590637,2.420436382293701
wavs/spoof_00032_Hume_TADA-3B-ML.wav,spoof,Hume TADA-3B-ML,0.9760368466377258,3.7069828510284424
wavs/spoof_00033_Hume_TADA-3B-ML.wav,spoof,Hume TADA-3B-ML,0.9857908487319946,4.239559173583984
wavs/spoof_00034_FishTTS.wav,spoof,FishTTS,0.9975518584251404,6.009981632232666
wavs/spoof_00035_Indri-TTS-0.1.wav,spoof,Indri-TTS-0.1,0.9985195994377136,6.513949871063232
wavs/spoof_00036_Kani-TTS-370M.wav,spoof,Kani-TTS-370M,0.9708006978034973,3.5039753913879395
wavs/spoof_00037_Kyutai-TTS.wav,spoof,Kyutai-TTS,0.9992521405220032,7.1976118087768555
wavs/spoof_00038_ElevenLabs-v3.wav,spoof,ElevenLabs-v3,0.9977667331695557,6.102055549621582
wavs/spoof_00039_ChatTTS.wav,spoof,ChatTTS,0.9998946189880371,9.157613754272461
wavs/spoof_00040_GLM-TTS.wav,spoof,GLM-TTS,0.8842885494232178,2.033684253692627
wavs/spoof_00041_LuxTTS.wav,spoof,LuxTTS,0.9665252566337585,3.362914800643921
wavs/spoof_00042_ChatTTS.wav,spoof,ChatTTS,0.9998452663421631,8.77376651763916
wavs/spoof_00043_Edge-TTS.wav,spoof,Edge-TTS,0.9983332753181458,6.395196914672852
wavs/spoof_00044_Hume_TADA-3B-ML.wav,spoof,Hume TADA-3B-ML,0.9943574070930481,5.171752452850342
wavs/spoof_00045_Cartesia.ai_(Sonic-3).wav,spoof,Cartesia.ai (Sonic-3),0.999497652053833,7.595656394958496
wavs/spoof_00046_Llasa-3B.wav,spoof,Llasa-3B,0.9726324677467346,3.570647954940796
wavs/spoof_00047_LFM2.5-Audio.wav,spoof,LFM2.5-Audio,0.9998482465744019,8.793166160583496
wavs/spoof_00048_MOSS-TTS-1.7B.wav,spoof,MOSS-TTS-1.7B,0.995688259601593,5.442087173461914
wavs/spoof_00049_MOSS-TTS-8B.wav,spoof,MOSS-TTS-8B,0.9896032214164734,4.555807113647461
wavs/spoof_00050_MOSS-TTS-1.7B.wav,spoof,MOSS-TTS-1.7B,0.9159467816352844,2.3885083198547363
wavs/spoof_00051_Llasa-3B.wav,spoof,Llasa-3B,0.9999796152114868,10.80019760131836
wavs/spoof_00052_Llasa-8B.wav,spoof,Llasa-8B,0.9963215589523315,5.6015777587890625
wavs/spoof_00053_Fish-S2-Pro.wav,spoof,Fish-S2-Pro,0.9253159165382385,2.5168685913085938
wavs/spoof_00054_Edge-TTS.wav,spoof,Edge-TTS,0.9962193369865417,5.574070930480957
wavs/spoof_00055_Maya1_TTS.wav,spoof,Maya1 TTS,0.9994186162948608,7.449504852294922
wavs/spoof_00056_ElevenLabs-v2-Multilingual.wav,spoof,ElevenLabs-v2-Multilingual,0.9998968839645386,9.179553031921387
wavs/spoof_00057_Kani-TTS-370M.wav,spoof,Kani-TTS-370M,0.9975250363349915,5.999031066894531
wavs/spoof_00058_GLM-TTS.wav,spoof,GLM-TTS,0.45423802733421326,-0.18356160819530487
wavs/spoof_00059_DeepGram.wav,spoof,DeepGram,0.9998950958251953,9.16214370727539
wavs/spoof_00060_Indri-TTS-0.1.wav,spoof,Indri-TTS-0.1,0.9863035082817078,4.276822566986084
wavs/spoof_00061_Kitten-TTS-Nano-0.2.wav,spoof,Kitten-TTS-Nano-0.2,0.9998756647109985,8.992233276367188
wavs/spoof_00062_LEMAS-TTS.wav,spoof,LEMAS-TTS,0.9711133241653442,3.5150609016418457
wavs/spoof_00063_ElevenLabs-v3.wav,spoof,ElevenLabs-v3,0.9999146461486816,9.36939811706543
wavs/spoof_00064_Kyutai-TTS.wav,spoof,Kyutai-TTS,0.9988910555839539,6.803170204162598
wavs/spoof_00065_Chatterbox.wav,spoof,Chatterbox,0.9946489930152893,5.225108623504639
wavs/spoof_00066_KugelAudio.wav,spoof,KugelAudio,0.9772436618804932,3.759894371032715
wavs/spoof_00067_MegaTTS3.wav,spoof,MegaTTS3,0.9987092018127441,6.651177406311035
wavs/spoof_00068_Kitten-TTS-Nano-0.1.wav,spoof,Kitten-TTS-Nano-0.1,0.9998339414596558,8.70301628112793
wavs/spoof_00069_FireRedTTS-2.0.wav,spoof,FireRedTTS-2.0,0.9215184450149536,2.4631590843200684
wavs/spoof_00070_MatchaTTS.wav,spoof,MatchaTTS,0.9996962547302246,8.098918914794922
wavs/spoof_00071_Kitten-TTS-Nano-0.2.wav,spoof,Kitten-TTS-Nano-0.2,0.9995394945144653,7.682699203491211
wavs/spoof_00072_MegaTTS3.wav,spoof,MegaTTS3,0.9995808005332947,7.776848316192627
wavs/spoof_00073_Kitten-TTS-Nano-0.2.wav,spoof,Kitten-TTS-Nano-0.2,0.9999406337738037,9.730805397033691
wavs/spoof_00074_FishTTS.wav,spoof,FishTTS,0.9955636262893677,5.413461208343506
wavs/spoof_00075_Index-TTS-2.0.wav,spoof,Index-TTS-2.0,0.9977964162826538,6.115461826324463
wavs/spoof_00076_Chatterbox-Turbo.wav,spoof,Chatterbox-Turbo,0.9984850287437439,6.490806579589844
wavs/spoof_00077_Chatterbox-Turbo.wav,spoof,Chatterbox-Turbo,0.9990880489349365,6.998957633972168
wavs/spoof_00078_Chatterbox.wav,spoof,Chatterbox,0.9995276927947998,7.657409191131592
wavs/spoof_00079_Cartesia.ai_(Sonic-3).wav,spoof,Cartesia.ai (Sonic-3),0.9940683841705322,5.121502876281738
wavs/spoof_00080_KugelAudio.wav,spoof,KugelAudio,0.9577110409736633,3.120018482208252
wavs/spoof_00081_Kani-TTS-370M.wav,spoof,Kani-TTS-370M,0.9996887445449829,8.074705123901367
wavs/spoof_00082_Maya1_TTS.wav,spoof,Maya1 TTS,0.9989946484565735,6.901421546936035
wavs/spoof_00083_Llasa-1B.wav,spoof,Llasa-1B,0.999636173248291,7.918522834777832
wavs/spoof_00084_LongCat-AudioDiT.wav,spoof,LongCat-AudioDiT,0.44632837176322937,-0.21551676094532013
wavs/spoof_00085_Cartesia.ai_(Sonic-3).wav,spoof,Cartesia.ai (Sonic-3),0.9550423622131348,3.0560343265533447
wavs/spoof_00086_Higgs-Audio-V2.wav,spoof,Higgs-Audio-V2,0.9984065890312195,6.440262317657471
