file_id,label,speaker,score,logit
wavs/spoof_00000_Llasa-1B-Multilingual.wav,spoof,Llasa-1B-Multilingual,0.9943799376487732,5.175767421722412
wavs/spoof_00001_Gemini-3.1-Flash-TTS.wav,spoof,Gemini-3.1-Flash-TTS,0.991443932056427,4.752516746520996
wavs/spoof_00002_Kyutai-TTS.wav,spoof,Kyutai-TTS,0.9426178336143494,2.798928737640381
wavs/spoof_00003_Fish-S2-Pro.wav,spoof,Fish-S2-Pro,0.5169259905815125,0.06772983819246292
wavs/spoof_00004_Kyutai-TTS.wav,spoof,Kyutai-TTS,0.9996911287307739,8.082379341125488
wavs/spoof_00005_Index-TTS-1.5.wav,spoof,Index-TTS-1.5,0.9889849424362183,4.497418403625488
wavs/spoof_00006_MOSS-TTS-8B.wav,spoof,MOSS-TTS-8B,0.6515839099884033,0.6260088682174683
wavs/spoof_00007_Llasa-1B.wav,spoof,Llasa-1B,0.9875762462615967,4.375639915466309
wavs/spoof_00008_KugelAudio.wav,spoof,KugelAudio,0.9999181032180786,9.410274505615234
wavs/spoof_00009_ElevenLabs-v3.wav,spoof,ElevenLabs-v3,0.9970864653587341,5.835472106933594
wavs/spoof_00010_Llasa-1B-Multilingual.wav,spoof,Llasa-1B-Multilingual,0.9999814033508301,10.89406681060791
wavs/spoof_00011_Index-TTS-2.0.wav,spoof,Index-TTS-2.0,0.9975687861442566,6.016922950744629
wavs/spoof_00012_LongCat-AudioDiT.wav,spoof,LongCat-AudioDiT,0.8728506565093994,1.9264024496078491
wavs/spoof_00013_MOSS-TTS-8B.wav,spoof,MOSS-TTS-8B,0.9970034956932068,5.8072919845581055
wavs/spoof_00014_LuxTTS.wav,spoof,LuxTTS,0.8518294095993042,1.7490217685699463
wavs/spoof_00015_Index-TTS-1.5.wav,spoof,Index-TTS-1.5,0.961972713470459,3.2306833267211914
wavs/spoof_00016_Llasa-1B.wav,spoof,Llasa-1B,0.9999263286590576,9.515475273132324
wavs/spoof_00017_Llasa-1B-Multilingual.wav,spoof,Llasa-1B-Multilingual,0.9673383235931396,3.3883461952209473
wavs/spoof_00018_FishTTS.wav,spoof,FishTTS,0.9999551773071289,10.01224136352539
wavs/spoof_00019_Llasa-8B.wav,spoof,Llasa-8B,0.9806493520736694,3.9254910945892334
wavs/spoof_00020_Gemini-3.1-Flash-TTS.wav,spoof,Gemini-3.1-Flash-TTS,0.9390698671340942,2.7351622581481934
wavs/spoof_00021_ElevenLabs-Turbo-v2.5.wav,spoof,ElevenLabs-Turbo-v2.5,0.993065595626831,4.964297294616699
