file_id,score_unmask,score_silence
spoof_01750.wav,0.9999409914016724,0.9989973902702332
spoof_01228.wav,0.9919414520263672,0.18675987422466278
spoof_01788.wav,0.9996294975280762,0.18343904614448547
spoof_00116.wav,0.9985417127609253,0.6939401626586914
spoof_01468.wav,0.971796989440918,0.18854305148124695
spoof_01104.wav,0.9998600482940674,0.18982355296611786
spoof_01628.wav,0.9825986623764038,0.9923310279846191
spoof_01808.wav,0.9995484948158264,0.18865084648132324
spoof_00186.wav,0.9999862909317017,0.5620431900024414
spoof_00272.wav,0.8592616319656372,0.1869678497314453
spoof_01103.wav,0.3694005608558655,0.18499647080898285
spoof_00749.wav,0.9992850422859192,0.1826062798500061
spoof_00661.wav,0.9982954859733582,0.44671928882598877
spoof_00940.wav,0.9996728897094727,0.9805315136909485
spoof_01638.wav,0.999933123588562,0.18494348227977753
spoof_00201.wav,0.9708710312843323,0.39358529448509216
spoof_01559.wav,0.9984616041183472,0.3422486186027527
spoof_01525.wav,0.9999305009841919,0.17056824266910553
spoof_00989.wav,0.99873286485672,0.5303242206573486
spoof_01585.wav,0.7045682668685913,0.1826203167438507
spoof_01797.wav,0.9679114818572998,0.18254195153713226
spoof_00890.wav,0.6876619458198547,0.19041192531585693
spoof_00387.wav,0.916654646396637,0.3082807660102844
spoof_01487.wav,0.9997650980949402,0.1893136203289032
spoof_01424.wav,0.7126561403274536,0.6843603849411011
spoof_00898.wav,0.9995478987693787,0.6706835627555847
spoof_00083.wav,0.994219183921814,0.3985863924026489
spoof_00822.wav,0.9999076128005981,0.1825372725725174
spoof_01581.wav,0.8835434317588806,0.5054619908332825
spoof_01375.wav,0.9992581009864807,0.16406889259815216
spoof_00855.wav,0.9939974546432495,0.1829301416873932
spoof_00875.wav,0.9993278980255127,0.3097658157348633
spoof_00930.wav,0.9997445940971375,0.1816427856683731
spoof_00353.wav,0.6255843639373779,0.1827659010887146
spoof_00251.wav,0.9446711540222168,0.22096343338489532
spoof_00218.wav,0.9982206225395203,0.14077715575695038
spoof_00730.wav,0.5755831599235535,0.19701631367206573
spoof_00061.wav,0.9756980538368225,0.27423834800720215
spoof_01411.wav,0.9953551292419434,0.17388448119163513
spoof_01325.wav,0.9997320771217346,0.18222840130329132
spoof_01098.wav,0.9997403025627136,0.9999827146530151
spoof_00175.wav,0.9731383323669434,0.18895523250102997
spoof_00157.wav,0.9575687646865845,0.9894620776176453
spoof_01284.wav,0.9981446266174316,0.345031201839447
spoof_00970.wav,0.9969754219055176,0.1842186450958252
spoof_00339.wav,0.9941233992576599,0.20056283473968506
spoof_01685.wav,0.8655303120613098,0.18635694682598114
spoof_00762.wav,0.8784664869308472,0.17722219228744507
spoof_01033.wav,0.637420117855072,0.18835480511188507
spoof_01350.wav,0.09248542785644531,0.18671931326389313
spoof_00292.wav,0.9995296001434326,0.8093690276145935
spoof_00466.wav,0.9508794546127319,0.17204856872558594
spoof_01242.wav,0.999942421913147,0.47496557235717773
spoof_01784.wav,0.996882438659668,0.1876567304134369
spoof_00426.wav,0.9709357023239136,0.1853126436471939
spoof_01422.wav,0.5498165488243103,0.2623646557331085
spoof_01000.wav,0.9986827969551086,0.9693640470504761
spoof_00456.wav,0.919022262096405,0.25282973051071167
spoof_01388.wav,0.8925333619117737,0.730911374092102
spoof_01382.wav,0.8864336609840393,0.259182333946228
spoof_00535.wav,0.999984860420227,0.9976204037666321
spoof_00609.wav,0.9947561025619507,0.3655405044555664
spoof_01516.wav,0.9402748942375183,0.1024947464466095
spoof_01664.wav,0.9889839291572571,0.19219142198562622
spoof_01175.wav,0.4605264961719513,0.18763847649097443
spoof_01138.wav,0.6583957672119141,0.18979986011981964
spoof_01621.wav,0.9960099458694458,0.18179760873317719
spoof_00968.wav,0.9895602464675903,0.6013022065162659
spoof_00396.wav,0.9136417508125305,0.9782018661499023
spoof_00945.wav,0.3317914307117462,0.3070080876350403
spoof_00318.wav,0.9010432362556458,0.2878126800060272
spoof_01867.wav,0.9901116490364075,0.726598858833313
spoof_01671.wav,0.9276927709579468,0.7581430077552795
spoof_01598.wav,0.3367308974266052,0.33097586035728455
spoof_00458.wav,0.13357876241207123,0.18405403196811676
spoof_00100.wav,0.9988415837287903,0.24662499129772186
spoof_01328.wav,0.9990440011024475,0.41141000390052795
spoof_00624.wav,0.24684564769268036,0.25813591480255127
spoof_01597.wav,0.6502822637557983,0.1864655464887619
spoof_00782.wav,0.9987518787384033,0.18170598149299622
spoof_01712.wav,0.9019121527671814,0.1766814887523651
spoof_00173.wav,0.9983586668968201,0.13106605410575867
spoof_01143.wav,0.9995514750480652,0.3195817172527313
spoof_00053.wav,0.8932561874389648,0.22970208525657654
spoof_00858.wav,0.4922328591346741,0.3425298035144806
spoof_01680.wav,0.9939684867858887,0.9833359718322754
spoof_00586.wav,0.9199163913726807,0.33485206961631775
spoof_00246.wav,0.9983943104743958,0.13481271266937256
spoof_01781.wav,0.996131181716919,0.6421693563461304
spoof_01416.wav,0.6239584684371948,0.18653921782970428
spoof_00702.wav,0.9998558759689331,0.1801055669784546
spoof_01085.wav,0.9880714416503906,0.31051790714263916
spoof_01100.wav,0.957181990146637,0.18335121870040894
spoof_00957.wav,0.999816358089447,0.9993041753768921
spoof_00449.wav,0.8257371783256531,0.3433113396167755
spoof_01445.wav,0.9886308908462524,0.30232495069503784
spoof_00351.wav,0.9955980181694031,0.24245859682559967
spoof_01874.wav,0.9060126543045044,0.17065846920013428
spoof_00648.wav,0.9973975419998169,0.18359912931919098
