system,language,n_utt,hardness,median_logit,vel_mean_L0,rog_L0,rog_L9,eff_rank_L9,part_ratio_L9,top1_frac_L9,vel_mean_L9,vel_cv_L9,vel_entropy_L9,accel_mean_L9,curvature_L9,tortuosity_L9,recurrence_L9,twonn_id_L9,mu_norm_L9,rog_L12,eff_rank_L12,part_ratio_L12,top1_frac_L12,vel_mean_L12,vel_cv_L12,vel_entropy_L12,accel_mean_L12,curvature_L12,tortuosity_L12,recurrence_L12,twonn_id_L12,mu_norm_L12,dist_bona_centroid_L9,dist_bona_centroid_L12
Cartesia.ai (Sonic-3)|en,en,11,0.047256708049659535,6.7449164390563965,4.765525817871094,5.438748836517334,6.283806324005127,44.25669479370117,32.05542993907648,0.07252340763807297,4.087035179138184,0.4174512325427869,2.776171825559899,5.181565761566162,0.7230660319328308,48.25344397858845,0.0010426441455531226,3.251247900872394,1.7258821725845337,10.741512298583984,42.0262451171875,28.669659565238256,0.09076064079999924,6.811818599700928,0.3784895349517064,2.779823574745717,8.27449893951416,0.6942602396011353,46.92177876477094,0.0006255864873318737,3.2561128298212028,4.0694499015808105,1.284609317779541,2.1905035972595215
Chatterbox|en,en,14,0.26864380113278785,4.807985067367554,4.835504531860352,5.389824151992798,6.302716255187988,44.75960159301758,31.702451891934682,0.07319793850183487,4.087724924087524,0.3927452256385735,2.7895958676424275,5.242948770523071,0.7239674925804138,48.442325150778785,0.0014075695964967157,3.2907210864136176,1.7097928524017334,10.73007583618164,42.42366600036621,29.00469192867392,0.08419210836291313,7.0718183517456055,0.3708320893022967,2.803429649946519,8.91261339187622,0.7106838524341583,49.11346335705501,0.0017203628401626526,3.24703868707134,4.168933391571045,1.2750885486602783,2.1160244941711426
DeepGram|en,en,9,0.03206069505628972,6.990963935852051,4.909480094909668,5.411980628967285,6.233508586883545,42.810054779052734,29.691093692673824,0.08067189157009125,4.01129674911499,0.4031989482908753,2.7771058203629404,5.177849769592285,0.7427785396575928,47.31614890178131,0.0008341153164424981,3.2928295629128757,1.6488696336746216,10.827760696411133,40.28314208984375,26.30689545477461,0.10870479792356491,6.9227399826049805,0.3740134062949547,2.7936055622527416,8.861491203308105,0.727604866027832,47.34535072102257,0.00031279324366593683,3.360052295735804,4.139225959777832,1.2095744609832764,2.180323600769043
Edge-TTS|en,en,9,0.09728340675477243,6.248486042022705,4.462692737579346,5.338987350463867,6.232473373413086,37.48002624511719,21.55510943146865,0.13742363452911377,4.075926303863525,0.45232364047174173,2.7754456598056256,5.220059394836426,0.7405069470405579,48.002227119455036,0.0010426441455531226,3.3505876177733263,1.8134510517120361,10.406357765197754,33.625511169433594,17.47240362712188,0.18511296808719635,6.70457124710083,0.46148464974510384,2.7512740032333016,8.218507766723633,0.7177307605743408,45.138653340443724,0.00229381712021687,3.144606004577567,4.324098587036133,1.4418323040008545,2.6514832973480225
FireRedTTS-2.0|en,en,16,0.5086729074889869,2.9116599559783936,4.663709402084351,5.273106336593628,6.216169118881226,39.375064849853516,25.524022136617212,0.10562199354171753,4.057447671890259,0.4192831778265933,2.8152271178611894,5.585276126861572,0.7939132153987885,48.869754780714196,0.003753518923991242,3.24751701971741,1.6834545731544495,10.857375621795654,37.20669364929199,22.24429406862499,0.14116543531417847,6.865265130996704,0.42153510278961037,2.8466397662354592,8.974668979644775,0.7729492783546448,46.587961123597864,0.0024502137420498384,3.2075994752257957,4.239312171936035,1.3260424137115479,2.2377219200134277
FishTTS|en,en,15,0.2161527165932453,5.275031089782715,4.725685119628906,5.2731032371521,6.3060760498046875,41.13025665283203,27.101366317322455,0.09049373865127563,3.8814549446105957,0.42441280796400094,2.7605033083857413,4.9063873291015625,0.7078225016593933,45.94139018876534,0.0005213220727765613,3.3180569272115057,1.6735833883285522,10.865914344787598,39.091156005859375,24.228533344130895,0.11470380425453186,6.463715553283691,0.4028030132109294,2.801672619769398,7.970789432525635,0.6809938549995422,43.8300270634176,0.00031279324366593683,3.279947040853469,4.023335933685303,1.31045401096344,2.1011641025543213
Higgs-Audio-V2|en,en,23,0.5131679754836238,2.5650269985198975,4.599164009094238,5.326188564300537,6.191959857940674,41.598228454589844,28.2604749440828,0.09216640144586563,3.998960256576538,0.4141147505989616,2.806094214685134,5.2332305908203125,0.7310712337493896,47.481612834535994,0.0014597018037743718,3.3617636742958013,1.7250806093215942,10.672139167785645,41.01066589355469,27.429948524816925,0.10169094055891037,6.636761665344238,0.3886888819467503,2.8015422639971126,8.475146293640137,0.7414401173591614,46.993352014706325,0.0013554373892190595,2.992596820685522,4.414313316345215,1.3138656616210938,2.240875720977783
Index-TTS-1.5|en,en,15,0.5030102790014684,2.8452672958374023,4.7028913497924805,5.238400936126709,6.19783353805542,41.54561996459961,27.80604057120979,0.0983738973736763,3.9273550510406494,0.4240418742332914,2.8004603996889172,5.070611000061035,0.7220334410667419,47.506226061592436,0.0014597018037743718,3.1789688881792464,1.6923121213912964,10.78337574005127,38.89325714111328,24.75075309648799,0.11839522421360016,6.785032749176025,0.41442035540376415,2.7884015848123713,8.729716300964355,0.7303068041801453,47.17076204366904,0.0005213220727765613,3.1283350826077174,4.332667827606201,1.3489701747894287,2.3806517124176025
Index-TTS-2.0|en,en,17,0.28491837263539777,4.200688362121582,5.217529296875,5.450282096862793,6.262744903564453,44.88186264038086,30.638745565219377,0.07886075973510742,4.190353870391846,0.39922724518168345,2.7896216328312846,5.4274187088012695,0.743843138217926,49.39699882807632,0.0005213220727765613,3.3228761779352296,1.6509085893630981,10.826089859008789,42.38710021972656,28.07792414736734,0.09220433980226517,7.313523769378662,0.36318312723698154,2.786495991952504,9.353717803955078,0.7256296277046204,49.852402492253624,0.0010426441455531226,3.379837878387087,3.991861343383789,1.239073634147644,2.2019479274749756
Indri-TTS-0.1|en,en,14,0.021161107614852126,7.941269874572754,4.602831840515137,5.176379442214966,6.280668258666992,44.487972259521484,31.523079392791796,0.07233766838908195,4.127681493759155,0.39415116523429006,2.755924094440572,5.263777017593384,0.7298633456230164,48.17912623357965,0.0006777186946095297,3.147360260782851,1.6463934183120728,10.829505920410156,41.93982696533203,28.575974591165643,0.08934708684682846,6.711256980895996,0.3600945530591296,2.8257999596948817,8.222984313964844,0.6613979935646057,45.98710349922938,0.0005734542800542175,3.1366348223250196,3.95950186252594,1.2529393434524536,2.1141350269317627
Kani-TTS-370M|en,en,11,0.2262715258309973,5.956233024597168,4.820430278778076,5.33078145980835,6.239222049713135,41.67022705078125,29.40567371200733,0.0826113298535347,3.9100852012634277,0.4019803543692668,2.7616445756155077,4.953177452087402,0.6954439878463745,46.16866752662723,0.0004170576582212491,3.186962837367564,1.6841180324554443,10.81432819366455,38.468753814697266,25.803735067659375,0.10129306465387344,6.847036361694336,0.368838643573679,2.763317104901938,8.448604583740234,0.6703181862831116,46.11184169471348,0.00031279324366593683,3.017174058039488,4.0934343338012695,1.2852169275283813,2.18574857711792
Kitten-TTS-Nano-0.1|en,en,14,0.01140654499685334,8.81888484954834,4.84873366355896,5.357071161270142,6.3076183795928955,43.89257049560547,30.684411762999893,0.07664668187499046,4.171065092086792,0.3999533163645185,2.7474637857866275,5.280471563339233,0.7131464183330536,48.70684209219526,0.0014597018037743718,3.187843587053334,1.7674911618232727,10.959823608398438,40.40591049194336,27.32251766514679,0.08917375653982162,6.982728719711304,0.3729535258358592,2.7629948820632126,8.580683708190918,0.6672256588935852,47.62399155892905,0.001199040767386091,3.1087958950628733,4.138568878173828,1.327284574508667,2.2726259231567383
