file_id,label,speaker,score,logit
wavs/bona_12704.wav,bona-fide,LA_0008,0.251761257648468,-1.0892407894134521
wavs/bona_47922.wav,bona-fide,LA_0012,0.04697591811418533,-3.010004997253418
wavs/bona_07855.wav,bona-fide,LA_0061,0.05909213051199913,-2.767747402191162
wavs/bona_45026.wav,bona-fide,LA_0018,0.00031787616899237037,-8.0535306930542
wavs/bona_06438.wav,bona-fide,LA_0027,0.0013734278036281466,-6.589071273803711
wavs/bona_66038.wav,bona-fide,LA_0066,0.00036283486406318843,-7.921199798583984
wavs/bona_44756.wav,bona-fide,LA_0021,0.11618021875619888,-2.0291104316711426
wavs/bona_26816.wav,bona-fide,LA_0061,0.01535592321306467,-4.160778999328613
wavs/bona_44984.wav,bona-fide,LA_0034,0.11388827860355377,-2.0516250133514404
wavs/bona_30714.wav,bona-fide,LA_0033,0.00905110128223896,-4.695776462554932
wavs/bona_56447.wav,bona-fide,LA_0033,0.0066002653911709785,-5.014023303985596
wavs/bona_00916.wav,bona-fide,LA_0004,0.004710672423243523,-5.353202819824219
wavs/bona_47256.wav,bona-fide,LA_0020,0.003845202038064599,-5.557076454162598
wavs/bona_28555.wav,bona-fide,LA_0031,0.046643294394016266,-3.0174598693847656
wavs/bona_70231.wav,bona-fide,LA_0033,0.0008037909865379333,-7.125367164611816
wavs/bona_24444.wav,bona-fide,LA_0045,0.0003225210530217737,-8.039019584655762
wavs/bona_31058.wav,bona-fide,LA_0022,0.00019255107326898724,-8.554956436157227
wavs/bona_15097.wav,bona-fide,LA_0067,0.00676611578091979,-4.989038944244385
wavs/bona_65336.wav,bona-fide,LA_0056,0.07979798316955566,-2.4450950622558594
wavs/bona_10055.wav,bona-fide,LA_0034,0.04166716709733009,-3.135481834411621
wavs/bona_40245.wav,bona-fide,LA_0039,0.04048680141568184,-3.165450096130371
wavs/bona_33220.wav,bona-fide,LA_0017,0.25423622131347656,-1.076145052909851
wavs/bona_21795.wav,bona-fide,LA_0024,0.08272281289100647,-2.405914306640625
wavs/bona_00690.wav,bona-fide,LA_0066,0.00026776373852044344,-8.225137710571289
wavs/bona_03487.wav,bona-fide,LA_0055,0.026428494602441788,-3.6065285205841064
wavs/bona_51681.wav,bona-fide,LA_0068,0.2432262897491455,-1.1350719928741455
wavs/bona_05376.wav,bona-fide,LA_0065,0.0010490467539057136,-6.858823776245117
wavs/bona_10770.wav,bona-fide,LA_0024,0.027021370828151703,-3.5837340354919434
wavs/bona_39588.wav,bona-fide,LA_0004,0.0002781269431579858,-8.187154769897461
wavs/bona_19511.wav,bona-fide,LA_0051,0.11996570974588394,-1.9927549362182617
wavs/bona_30429.wav,bona-fide,LA_0014,0.0008067855960689485,-7.121645450592041
wavs/bona_61160.wav,bona-fide,LA_0044,0.00011162689770571887,-9.100236892700195
wavs/bona_36949.wav,bona-fide,LA_0068,0.010425843298435211,-4.552987098693848
wavs/bona_64729.wav,bona-fide,LA_0019,0.00010647882299963385,-9.14745807647705
wavs/bona_10896.wav,bona-fide,LA_0002,0.00013054331066086888,-8.94367504119873
wavs/bona_30600.wav,bona-fide,LA_0049,0.0006690373993478715,-7.309001445770264
wavs/bona_37529.wav,bona-fide,LA_0033,0.06912615150213242,-2.6001906394958496
wavs/bona_50647.wav,bona-fide,LA_0043,0.0007561243837699294,-7.186548233032227
wavs/bona_58902.wav,bona-fide,LA_0065,0.0002622443134896457,-8.2459716796875
wavs/bona_11912.wav,bona-fide,LA_0034,0.1686721295118332,-1.5950675010681152
wavs/bona_00212.wav,bona-fide,LA_0007,0.14563480019569397,-1.7692567110061646
wavs/bona_34815.wav,bona-fide,LA_0044,0.007532262243330479,-4.8809990882873535
wavs/bona_27264.wav,bona-fide,LA_0055,0.001971076475456357,-6.227202415466309
wavs/bona_71235.wav,bona-fide,LA_0052,0.01347475778311491,-4.293370723724365
wavs/bona_56587.wav,bona-fide,LA_0041,0.326327919960022,-0.7248408198356628
wavs/bona_18541.wav,bona-fide,LA_0067,0.29549092054367065,-0.8688629865646362
wavs/bona_33453.wav,bona-fide,LA_0027,0.03575262427330017,-3.294724225997925
wavs/bona_32560.wav,bona-fide,LA_0011,0.0006549665704369545,-7.330271244049072
wavs/bona_10543.wav,bona-fide,LA_0047,0.001088376622647047,-6.82197904586792
wavs/bona_62858.wav,bona-fide,LA_0048,0.2062966227531433,-1.3473947048187256
wavs/bona_58455.wav,bona-fide,LA_0010,0.13390977680683136,-1.8668228387832642
wavs/bona_45245.wav,bona-fide,LA_0054,0.0008395459153689444,-7.0818095207214355
wavs/bona_46754.wav,bona-fide,LA_0004,0.0009728914592415094,-6.934264659881592
wavs/bona_54861.wav,bona-fide,LA_0010,0.006389065645635128,-5.046757698059082
wavs/bona_31377.wav,bona-fide,LA_0063,0.01168780867010355,-4.43745231628418
wavs/bona_25258.wav,bona-fide,LA_0026,0.0004965906264260411,-7.607247829437256
wavs/bona_38659.wav,bona-fide,LA_0058,0.07628481835126877,-2.493929862976074
wavs/bona_18728.wav,bona-fide,LA_0031,0.0022324519231915474,-6.102419853210449
wavs/bona_25389.wav,bona-fide,LA_0031,0.03539459407329559,-3.3051600456237793
wavs/bona_69194.wav,bona-fide,LA_0066,0.007220136933028698,-4.923635005950928
wavs/bona_26486.wav,bona-fide,LA_0010,0.07427319884300232,-2.522829055786133
wavs/bona_29557.wav,bona-fide,LA_0006,0.0009728256263770163,-6.934332370758057
wavs/bona_06419.wav,bona-fide,LA_0063,0.005907172802835703,-5.1256632804870605
wavs/bona_35174.wav,bona-fide,LA_0004,0.21670067310333252,-1.2849979400634766
wavs/bona_65126.wav,bona-fide,LA_0026,0.0031334965024143457,-5.762467384338379
wavs/bona_24407.wav,bona-fide,LA_0022,0.03027898073196411,-3.466554641723633
wavs/bona_56206.wav,bona-fide,LA_0032,0.05221129208803177,-2.8988327980041504
wavs/bona_20812.wav,bona-fide,LA_0027,0.00840993132442236,-4.769896507263184
wavs/bona_61726.wav,bona-fide,LA_0052,0.026104653254151344,-3.619190216064453
wavs/bona_33278.wav,bona-fide,LA_0066,0.01280215010046959,-4.34525728225708
wavs/bona_32900.wav,bona-fide,LA_0010,0.010711854323744774,-4.525634765625
wavs/bona_47647.wav,bona-fide,LA_0058,0.07502494007349014,-2.511946201324463
wavs/bona_17217.wav,bona-fide,LA_0050,0.2691991925239563,-0.9986894130706787
wavs/bona_51988.wav,bona-fide,LA_0060,0.3223991394042969,-0.7427679300308228
wavs/bona_38944.wav,bona-fide,LA_0011,0.04870981350541115,-2.9719386100769043
wavs/bona_66678.wav,bona-fide,LA_0019,0.04495491087436676,-3.056098461151123
wavs/bona_23349.wav,bona-fide,LA_0027,0.20611433684825897,-1.3485084772109985
wavs/bona_63935.wav,bona-fide,LA_0054,0.02628881111741066,-3.611971378326416
wavs/bona_15447.wav,bona-fide,LA_0068,0.18237829208374023,-1.5003166198730469
wavs/bona_20731.wav,bona-fide,LA_0009,0.0004504190001171082,-7.70488166809082
wavs/bona_41298.wav,bona-fide,LA_0022,0.06918372213840485,-2.5992963314056396
wavs/bona_34371.wav,bona-fide,LA_0051,0.011086506769061089,-4.490878105163574
wavs/bona_60181.wav,bona-fide,LA_0034,0.030885571613907814,-3.4460935592651367
wavs/bona_11208.wav,bona-fide,LA_0061,0.2686408460140228,-1.001529335975647
wavs/bona_20015.wav,bona-fide,LA_0050,0.01388741098344326,-4.262787818908691
wavs/bona_28777.wav,bona-fide,LA_0001,0.045089397579431534,-3.0529706478118896
wavs/bona_55507.wav,bona-fide,LA_0048,0.8447283506393433,1.6938390731811523
wavs/bona_66339.wav,bona-fide,LA_0053,0.009148660115897655,-4.684957027435303
wavs/bona_22638.wav,bona-fide,LA_0049,0.04215912148356438,-3.1232306957244873
wavs/bona_11150.wav,bona-fide,LA_0034,0.12478192895650864,-1.9479055404663086
wavs/bona_06377.wav,bona-fide,LA_0057,0.0008172036614269018,-7.108804702758789
wavs/bona_62205.wav,bona-fide,LA_0041,0.11138781160116196,-2.0766429901123047
wavs/bona_16128.wav,bona-fide,LA_0065,0.003128891345113516,-5.763942718505859
wavs/bona_22626.wav,bona-fide,LA_0020,0.0006759067182429135,-7.298779487609863
wavs/bona_39215.wav,bona-fide,LA_0018,0.0005067841848358512,-7.586918354034424
wavs/bona_06539.wav,bona-fide,LA_0040,0.1629224717617035,-1.6366422176361084
wavs/bona_25404.wav,bona-fide,LA_0067,0.5096254348754883,0.03850650042295456
wavs/bona_26114.wav,bona-fide,LA_0029,0.19862818717956543,-1.394890308380127
wavs/bona_58643.wav,bona-fide,LA_0008,0.11296123266220093,-2.0608439445495605
wavs/bona_61545.wav,bona-fide,LA_0027,0.5822052955627441,0.3318327069282532
wavs/bona_28365.wav,bona-fide,LA_0058,0.051600925624370575,-2.911235809326172
wavs/bona_32962.wav,bona-fide,LA_0026,0.016128089278936386,-4.110933303833008
wavs/bona_49364.wav,bona-fide,LA_0047,0.19913145899772644,-1.3917315006256104
wavs/bona_24324.wav,bona-fide,LA_0039,0.08072729408740997,-2.4325060844421387
wavs/bona_24029.wav,bona-fide,LA_0009,0.013025037944316864,-4.327771186828613
wavs/bona_28880.wav,bona-fide,LA_0066,0.010095403529703617,-4.585528373718262
wavs/bona_42946.wav,bona-fide,LA_0055,0.028698012232780457,-3.5218095779418945
wavs/bona_34105.wav,bona-fide,LA_0030,0.004088189918547869,-5.495556354522705
wavs/bona_23610.wav,bona-fide,LA_0028,2.12567720154766e-05,-10.758813858032227
wavs/bona_05363.wav,bona-fide,LA_0068,0.13116227090358734,-1.8907212018966675
wavs/bona_14990.wav,bona-fide,LA_0044,0.0002233871928183362,-8.406380653381348
wavs/bona_40327.wav,bona-fide,LA_0018,0.008756274357438087,-4.729189872741699
wavs/bona_04709.wav,bona-fide,LA_0034,0.028703834861516953,-3.5216007232666016
wavs/bona_21486.wav,bona-fide,LA_0053,0.0071180579252541065,-4.937976837158203
wavs/bona_17196.wav,bona-fide,LA_0045,0.00042695627780631185,-7.758401870727539
wavs/bona_00113.wav,bona-fide,LA_0027,0.009236966259777546,-4.675261974334717
wavs/bona_56804.wav,bona-fide,LA_0037,3.56556374754291e-05,-10.241567611694336
wavs/bona_52311.wav,bona-fide,LA_0022,0.00516680721193552,-5.26032018661499
wavs/bona_33545.wav,bona-fide,LA_0036,0.00639500143006444,-5.045823097229004
wavs/bona_30079.wav,bona-fide,LA_0024,0.1920928806066513,-1.4364680051803589
wavs/bona_02927.wav,bona-fide,LA_0009,0.0023130199406296015,-6.066885471343994
wavs/bona_03618.wav,bona-fide,LA_0058,0.33122172951698303,-0.7026646733283997
wavs/bona_66812.wav,bona-fide,LA_0012,0.053036369383335114,-2.8822827339172363
wavs/bona_13736.wav,bona-fide,LA_0038,0.002094369614496827,-6.166406154632568
wavs/bona_55132.wav,bona-fide,LA_0054,0.020245712250471115,-3.8793587684631348
wavs/bona_48646.wav,bona-fide,LA_0024,0.2741689383983612,-0.9735727310180664
wavs/bona_69789.wav,bona-fide,LA_0019,0.0020225797779858112,-6.201356887817383
wavs/bona_28291.wav,bona-fide,LA_0014,0.0005716386949643493,-7.466431617736816
wavs/bona_19822.wav,bona-fide,LA_0044,0.45504653453826904,-0.18030071258544922
wavs/bona_44173.wav,bona-fide,LA_0052,0.0007920966600067914,-7.1400346755981445
wavs/bona_62798.wav,bona-fide,LA_0042,0.15498708188533783,-1.6960102319717407
wavs/bona_34254.wav,bona-fide,LA_0006,0.014676034450531006,-4.206754684448242
wavs/bona_27636.wav,bona-fide,LA_0019,0.019075313583016396,-3.94010066986084
wavs/bona_38441.wav,bona-fide,LA_0034,0.0699041336774826,-2.588162899017334
wavs/bona_52377.wav,bona-fide,LA_0027,0.0263663362711668,-3.6089470386505127
wavs/bona_68355.wav,bona-fide,LA_0003,0.00509339664131403,-5.2747039794921875
wavs/bona_05523.wav,bona-fide,LA_0043,0.23193703591823578,-1.1974058151245117
wavs/bona_13400.wav,bona-fide,LA_0003,0.01864662766456604,-3.9632673263549805
wavs/bona_11778.wav,bona-fide,LA_0052,0.00011666808859445155,-9.056060791015625
wavs/bona_62342.wav,bona-fide,LA_0010,0.00046249644947238266,-7.678409099578857
wavs/bona_40312.wav,bona-fide,LA_0024,0.004418244119733572,-5.4175848960876465
wavs/bona_25386.wav,bona-fide,LA_0012,0.3388561010360718,-0.66839599609375
wavs/bona_53998.wav,bona-fide,LA_0052,0.0041882796213030815,-5.471268177032471
wavs/bona_68732.wav,bona-fide,LA_0056,0.034200821071863174,-3.3407063484191895
wavs/bona_03015.wav,bona-fide,LA_0046,0.017271187156438828,-4.041293621063232
wavs/bona_00487.wav,bona-fide,LA_0007,0.0006785935838706791,-7.294809341430664
wavs/bona_54358.wav,bona-fide,LA_0033,0.008297674357891083,-4.783447742462158
wavs/bona_27147.wav,bona-fide,LA_0047,0.23891185224056244,-1.1586544513702393
wavs/bona_33669.wav,bona-fide,LA_0014,0.0009780173422768712,-6.929004669189453
wavs/bona_51770.wav,bona-fide,LA_0065,0.0008261434850282967,-7.0979156494140625
wavs/spoof_50406.wav,spoof,LA_0006,0.9815636873245239,3.974821090698242
wavs/spoof_36748.wav,spoof,LA_0025,0.14414237439632416,-1.781302571296692
wavs/spoof_43936.wav,spoof,LA_0009,0.9978095889091492,6.12144136428833
wavs/spoof_08966.wav,spoof,LA_0027,0.8235641717910767,1.5406842231750488
wavs/spoof_62787.wav,spoof,LA_0037,0.956155002117157,3.0822601318359375
wavs/spoof_53842.wav,spoof,LA_0029,0.5472066402435303,0.1893906593322754
wavs/spoof_53126.wav,spoof,LA_0021,0.99996018409729,10.13230037689209
wavs/spoof_43447.wav,spoof,LA_0027,0.1992505043745041,-1.3909852504730225
wavs/spoof_39739.wav,spoof,LA_0029,0.998206377029419,6.321734428405762
wavs/spoof_31032.wav,spoof,LA_0019,0.9998735189437866,8.975732803344727
wavs/spoof_61972.wav,spoof,LA_0039,0.9966512322425842,5.695798397064209
wavs/spoof_62980.wav,spoof,LA_0029,0.9977230429649353,6.082615852355957
wavs/spoof_52493.wav,spoof,LA_0034,0.7935085892677307,1.3462059497833252
wavs/spoof_43743.wav,spoof,LA_0020,0.9983457326889038,6.40273380279541
wavs/spoof_36093.wav,spoof,LA_0024,0.19296543300151825,-1.4308555126190186
wavs/spoof_46968.wav,spoof,LA_0009,0.23809194564819336,-1.163169026374817
wavs/spoof_43013.wav,spoof,LA_0019,0.8293057680130005,1.580715298652649
wavs/spoof_70445.wav,spoof,LA_0010,0.9017583727836609,2.216916799545288
wavs/spoof_37061.wav,spoof,LA_0043,0.8844136595726013,2.034907341003418
wavs/spoof_11360.wav,spoof,LA_0011,0.030642133206129074,-3.4542579650878906
