file_id,label,speaker,score,logit
wavs/bona_12704.wav,bona-fide,LA_0008,0.08003626763820648,-2.441854476928711
wavs/bona_47922.wav,bona-fide,LA_0012,0.027193088084459305,-3.5772228240966797
wavs/bona_07855.wav,bona-fide,LA_0061,0.09142158925533295,-2.2963995933532715
wavs/bona_45026.wav,bona-fide,LA_0018,0.001490502618253231,-6.507150173187256
wavs/bona_06438.wav,bona-fide,LA_0027,0.0008461172692477703,-7.074006080627441
wavs/bona_66038.wav,bona-fide,LA_0066,4.6243585529737175e-05,-9.981541633605957
wavs/bona_44756.wav,bona-fide,LA_0021,0.20916634798049927,-1.3299577236175537
wavs/bona_26816.wav,bona-fide,LA_0061,0.007191268261522055,-4.927670478820801
wavs/bona_44984.wav,bona-fide,LA_0034,0.3573683798313141,-0.5868046283721924
wavs/bona_30714.wav,bona-fide,LA_0033,0.036811962723731995,-3.264425754547119
wavs/bona_56447.wav,bona-fide,LA_0033,0.0019156127236783504,-6.255800247192383
wavs/bona_00916.wav,bona-fide,LA_0004,0.016811998561024666,-4.068707466125488
wavs/bona_47256.wav,bona-fide,LA_0020,0.009172968566417694,-4.682279109954834
wavs/bona_28555.wav,bona-fide,LA_0031,0.015954958274960518,-4.121901988983154
wavs/bona_70231.wav,bona-fide,LA_0033,0.0006329664029181004,-7.364459991455078
wavs/bona_24444.wav,bona-fide,LA_0045,0.00010042112262453884,-9.206037521362305
wavs/bona_31058.wav,bona-fide,LA_0022,0.0007659306866116822,-7.173652648925781
wavs/bona_15097.wav,bona-fide,LA_0067,0.022148022428154945,-3.7876100540161133
wavs/bona_65336.wav,bona-fide,LA_0056,0.07667692005634308,-2.4883785247802734
wavs/bona_10055.wav,bona-fide,LA_0034,0.13358257710933685,-1.8696469068527222
wavs/bona_40245.wav,bona-fide,LA_0039,0.15323060750961304,-1.709484338760376
wavs/bona_33220.wav,bona-fide,LA_0017,0.2010142207145691,-1.379967451095581
wavs/bona_21795.wav,bona-fide,LA_0024,0.009358648210763931,-4.662051677703857
wavs/bona_00690.wav,bona-fide,LA_0066,0.0020800321362912655,-6.173289775848389
wavs/bona_03487.wav,bona-fide,LA_0055,0.07958363741636276,-2.4480175971984863
wavs/bona_51681.wav,bona-fide,LA_0068,0.04523767530918121,-3.049532175064087
wavs/bona_05376.wav,bona-fide,LA_0065,0.021450625732541084,-3.820317506790161
wavs/bona_10770.wav,bona-fide,LA_0024,0.03616594523191452,-3.2828011512756348
wavs/bona_39588.wav,bona-fide,LA_0004,0.000221234280616045,-8.416067123413086
wavs/bona_19511.wav,bona-fide,LA_0051,0.012788232415914536,-4.3463592529296875
wavs/bona_30429.wav,bona-fide,LA_0014,0.000448895909357816,-7.70827054977417
wavs/bona_61160.wav,bona-fide,LA_0044,0.0002172778476960957,-8.43411636352539
wavs/bona_36949.wav,bona-fide,LA_0068,0.017101788893342018,-4.0513224601745605
wavs/bona_64729.wav,bona-fide,LA_0019,0.00015086951316334307,-8.798944473266602
wavs/bona_10896.wav,bona-fide,LA_0002,5.661886098096147e-05,-9.779111862182617
wavs/bona_30600.wav,bona-fide,LA_0049,0.0002924588043242693,-8.136894226074219
wavs/bona_37529.wav,bona-fide,LA_0033,0.03630422055721283,-3.278841733932495
wavs/bona_50647.wav,bona-fide,LA_0043,0.11908312886953354,-2.0011415481567383
wavs/bona_58902.wav,bona-fide,LA_0065,0.0001320834126090631,-8.931944847106934
